wkt_geom	OBJECTID	OBJTYPE	NAVN	KOMM	OPPDATERIN	Shape_Leng	Shape_Area	AREA	PERIMETER	ANSLAG_FRI
POLYGON((5.373860 61.052432,5.418425 61.046882,5.509725 61.072961,5.581340 61.093345,5.605915 61.080327,5.600462 61.075561,5.580285 61.057911,5.607204 61.053865,5.585144 61.028905,5.594988 61.014330,5.600349 61.006385,5.619908 60.977364,5.513201 60.926405,5.512292 60.925970,5.496782 60.926554,5.430473 60.929028,5.337639 60.913252,5.330104 60.911968,5.299200 60.937804,5.291876 60.943920,5.276879 60.928506,5.226688 60.925877,5.171305 60.902913,5.164130 60.899934,5.143719 60.864472,5.126333 60.834205,5.109885 60.805520,5.048122 60.828885,5.032081 60.830723,4.951899 60.839878,4.711798 60.856520,4.686905 60.858220,4.610653 60.887235,4.689142 60.939115,4.763633 60.988161,4.786483 61.003168,4.933543 61.031781,4.991232 61.069467,5.155673 61.117848,5.217651 61.092635,5.230658 61.087335,5.311155 61.086233,5.373860 61.052432))	253	Kommune	Gulen	1411		155468.311365	982772084.778	982772084.777893	155468.311365	147676000
POLYGON((10.302940 59.668240,10.336567 59.630478,10.331751 59.603668,10.358034 59.551865,10.368685 59.546159,10.385062 59.537381,10.398014 59.530434,10.393686 59.514689,10.346206 59.493345,10.284668 59.541126,10.255055 59.536962,10.238016 59.534562,10.230123 59.537892,10.181144 59.558530,10.171391 59.562634,10.141699 59.575118,10.037502 59.640442,10.087634 59.641113,10.115487 59.670656,10.157820 59.668169,10.203033 59.666396,10.223350 59.665594,10.225637 59.666112,10.258399 59.673521,10.261408 59.673165,10.277800 59.671223,10.302940 59.668240))	254	Kommune	Sande	713		65111.7613907	198858887.38	198858887.380249	65111.761391	407420000
POLYGON((10.346206 59.493345,10.335138 59.474433,10.327937 59.462118,10.324966 59.457033,10.323573 59.454648,10.322349 59.452554,10.321454 59.451022,10.308814 59.454118,10.292913 59.458010,10.272570 59.462986,10.248778 59.451953,10.248697 59.451941,10.228105 59.448841,10.226688 59.451137,10.207594 59.482040,10.184688 59.475342,10.160115 59.468150,10.142299 59.462930,10.123568 59.484266,10.145898 59.496149,10.160206 59.503757,10.158731 59.506032,10.133726 59.544550,10.124904 59.558116,10.141699 59.575118,10.171391 59.562634,10.181144 59.558530,10.230123 59.537892,10.238016 59.534562,10.255055 59.536962,10.284668 59.541126,10.346206 59.493345))	255	Kommune	Holmestrand	702		49494.5462494	99429690.4169	99429690.417114	49494.546249	462222000
POLYGON((10.578238 59.340935,10.590788 59.297220,10.590325 59.268484,10.506578 59.241226,10.487763 59.250861,10.477310 59.227583,10.393063 59.271141,10.386441 59.265482,10.384678 59.263975,10.378493 59.258688,10.371571 59.262327,10.362623 59.267030,10.329975 59.256222,10.322817 59.261589,10.307701 59.272915,10.306342 59.273796,10.297498 59.279533,10.278713 59.291708,10.286036 59.294503,10.284276 59.296444,10.277454 59.303967,10.297915 59.309951,10.302840 59.311391,10.337689 59.317864,10.348051 59.319786,10.350263 59.329609,10.354382 59.347886,10.376602 59.339902,10.377149 59.339705,10.390513 59.350255,10.408931 59.354239,10.410060 59.354483,10.421792 59.357019,10.437384 59.350264,10.457625 59.341487,10.475868 59.347461,10.499391 59.355159,10.578238 59.340935))	256	Kommune	Tønsberg	704		59278.9708558	162094725.728	162094725.727661	59278.970856	1856228000
POLYGON((7.776125 63.202424,7.750178 63.173780,7.743679 63.166595,7.872033 63.144335,7.931234 63.115441,7.931264 63.071458,7.836508 63.015597,7.790354 63.009700,7.756308 63.005338,7.685053 63.035215,7.691192 63.092273,7.690597 63.093220,7.690379 63.093569,7.673969 63.119694,7.670616 63.125025,7.669830 63.126275,7.326152 63.223162,6.971294 63.342490,7.110659 63.428928,7.466104 63.309318,7.589539 63.281664,7.776125 63.202424))	257	Kommune	Kristiansund	1505	2008/11/14	144573.926431	671315627.678	671315627.677612	144573.926431	1096928000
POLYGON((10.465122 61.031038,10.650982 60.955808,10.674575 60.927666,10.722801 60.869969,10.694791 60.823595,10.744761 60.774940,10.730444 60.766489,10.722589 60.761850,10.711407 60.755242,10.704730 60.751295,10.698923 60.751546,10.644351 60.753890,10.639108 60.754114,10.631941 60.754420,10.625165 60.752435,10.618286 60.750418,10.517410 60.720780,10.512597 60.707470,10.387134 60.773055,10.380938 60.784111,10.363393 60.815371,10.380129 60.839859,10.331569 60.857300,10.316756 60.862884,10.295301 60.869983,10.253807 60.871659,10.235932 60.878742,10.167660 60.942617,10.232976 61.023008,10.298786 61.036827,10.348708 61.028582,10.390806 61.018551,10.425644 61.024411,10.443148 61.027351,10.465122 61.031038))	258	Kommune	Gjøvik	502		109273.671558	675509136.916	675509136.91626	109273.671558	1307932000
POLYGON((6.462651 62.525082,6.434311 62.504646,6.437302 62.495915,6.442190 62.481636,6.445157 62.472958,6.516576 62.479481,6.558026 62.444114,6.571284 62.432780,6.537928 62.426643,6.363399 62.394358,6.366102 62.432395,6.359935 62.432384,6.295573 62.432248,6.229777 62.456685,6.227996 62.457345,6.160822 62.455748,6.055163 62.453169,6.068384 62.475107,6.093654 62.482155,6.155129 62.499270,6.165945 62.502276,6.191014 62.509239,6.462651 62.525082))	259	Kommune	Ålesund	1504		72981.0564358	188003115.308	188003115.308411	72981.056436	1993544000
POLYGON((11.550025 59.469039,11.591453 59.391766,11.562906 59.336196,11.578198 59.321589,11.589310 59.295926,11.557942 59.259611,11.547553 59.255592,11.528354 59.248366,11.480284 59.257330,11.451679 59.243169,11.444378 59.242102,11.405254 59.236380,11.381858 59.248993,11.342903 59.258309,11.297841 59.323122,11.293951 59.333112,11.273899 59.344699,11.272434 59.347295,11.270265 59.351137,11.249637 59.387631,11.210866 59.400224,11.204253 59.401766,11.188483 59.405443,11.188301 59.405485,11.188915 59.406480,11.230309 59.473477,11.284449 59.469388,11.310402 59.450157,11.323237 59.465213,11.334783 59.478745,11.355878 59.472361,11.374090 59.464990,11.380972 59.470701,11.390068 59.478248,11.404119 59.481294,11.409507 59.482461,11.550025 59.469039))	260	Kommune	Rakkestad	128		89345.8540265	435785187.997	435785187.996582	89345.854026	396536000
POLYGON((11.124277 59.130443,11.106378 59.114908,10.974573 59.107497,10.971698 59.120223,10.930896 59.111713,10.927506 59.131602,10.838135 59.139195,10.798366 59.129011,10.797560 59.128805,10.760401 59.044878,10.678646 59.045275,10.675004 59.045291,10.622702 59.111707,10.650964 59.132818,10.655042 59.191959,10.605004 59.252316,10.735549 59.289440,10.751574 59.289771,10.792696 59.290614,10.799189 59.304162,10.848821 59.291713,10.869604 59.301562,10.882862 59.307841,10.889196 59.310839,10.908703 59.292366,10.910418 59.290741,10.918007 59.283547,10.911677 59.297329,10.907123 59.307234,10.947897 59.320814,10.997251 59.301387,11.000034 59.300290,11.000850 59.299324,11.029316 59.265546,11.033133 59.261011,11.094978 59.270626,11.095557 59.270169,11.105928 59.261979,11.109004 59.259549,11.126860 59.245433,11.126659 59.245289,11.124795 59.243950,11.110586 59.233743,11.103547 59.228683,11.072181 59.206116,11.070629 59.204999,11.098140 59.166811,11.111939 59.147621,11.124277 59.130443))	261	Kommune	Fredrikstad	106		121304.573338	556810102.056	556810102.056519	121304.573338	3417011000
POLYGON((5.565632 58.969618,5.599853 58.962060,5.607976 58.960265,5.608881 58.959490,5.616127 58.953290,5.646316 58.927425,5.656795 58.928580,5.702990 58.933658,5.682869 58.915224,5.681697 58.914150,5.696000 58.894539,5.673749 58.877558,5.609706 58.827931,5.596710 58.812882,5.549716 58.830839,5.521321 58.841670,5.444413 58.831614,5.071895 58.782154,5.055422 58.815171,5.007664 58.919333,5.383756 58.964299,5.445117 58.982091,5.565632 58.969618))	262	Kommune	Sola	1124		107502.297445	567284823.722	567284823.722412	107502.297445	1172846000
POLYGON((6.473823 60.208872,6.464212 60.198868,6.467297 60.118920,6.467520 60.113097,6.461957 60.109204,6.458328 60.106665,6.450181 60.100962,6.332319 60.018185,6.284665 59.948110,6.271818 59.929168,6.269256 59.925388,6.261784 59.914359,6.213730 59.920197,6.227061 59.904507,6.197922 59.881674,6.121785 59.855688,6.125019 59.823911,6.125390 59.820260,6.143981 59.806471,6.150311 59.801772,6.152341 59.800265,6.162533 59.792695,6.086146 59.749576,6.085181 59.749600,5.983001 59.752099,5.927601 59.781367,5.911713 59.773452,5.764219 59.699710,5.687501 59.686112,5.642798 59.698184,5.634882 59.700320,5.580720 59.753563,5.576909 59.766736,5.570262 59.789682,5.569406 59.792633,5.650818 59.837872,5.649127 59.858229,5.727656 59.895434,5.769733 59.955693,5.711671 59.962975,5.707609 60.038699,5.714836 60.041846,5.733302 60.049885,5.736572 60.051308,5.759268 60.033603,5.802512 60.040309,5.872464 60.099792,5.895514 60.108014,5.904255 60.111130,5.922346 60.117576,5.918640 60.143503,5.971146 60.168003,6.026615 60.193825,6.054774 60.177652,6.094530 60.183662,6.111968 60.186293,6.159204 60.193408,6.216870 60.202068,6.218596 60.177646,6.279242 60.208057,6.403397 60.208610,6.416979 60.208663,6.436241 60.208737,6.452047 60.208795,6.473823 60.208872))	263	Kommune	Kvinnherad	1224		199011.019012	1570568479.67	1570568479.67015	199011.019012	679140000
POLYGON((9.191371 61.354679,9.174785 61.342975,9.122837 61.364687,9.070026 61.386707,9.144669 61.440142,9.144329 61.453477,9.143936 61.468839,9.052277 61.460638,9.025793 61.458256,8.951384 61.472537,8.902173 61.454382,8.899642 61.486335,8.945105 61.515262,9.000607 61.521277,9.099559 61.507343,9.211225 61.560375,9.219739 61.563983,9.319271 61.606069,9.338656 61.614244,9.350401 61.619194,9.401104 61.649187,9.437354 61.638333,9.507012 61.657933,9.554692 61.671315,9.559184 61.672574,9.562650 61.675411,9.566730 61.678748,9.591143 61.698704,9.705877 61.792092,9.735525 61.816119,9.746351 61.824881,9.925389 61.833308,9.993574 61.866310,10.014957 61.819402,9.933052 61.758042,9.928518 61.746390,9.924665 61.736482,9.902817 61.680185,9.878729 61.617887,9.871674 61.612873,9.851865 61.598787,9.829279 61.582707,9.829017 61.582520,9.695820 61.487281,9.666706 61.474461,9.666169 61.474224,9.555186 61.468791,9.504476 61.479936,9.442879 61.493437,9.420346 61.487819,9.391064 61.480509,9.433447 61.468220,9.368629 61.449609,9.339354 61.441185,9.352003 61.428127,9.377218 61.402060,9.391506 61.387268,9.380208 61.385467,9.355585 61.381540,9.325086 61.349902,9.252486 61.349494,9.239385 61.349416,9.191507 61.365948,9.191371 61.354679))	264	Kommune	Nord-Fron	516		210835.494974	1156065714.98	1156065714.98206	210835.494974	285653000
POLYGON((6.854302 61.609485,6.808733 61.570245,6.691485 61.493101,6.681092 61.486241,6.671186 61.479698,6.642092 61.460462,6.645076 61.477983,6.645991 61.483357,6.646212 61.484655,6.607151 61.503199,6.594140 61.490870,6.584254 61.481495,6.568936 61.483605,6.494986 61.493763,6.452394 61.481468,6.449539 61.480643,6.411454 61.469629,6.295390 61.466737,6.165855 61.436795,6.096397 61.457923,6.059026 61.451446,6.008927 61.442742,6.007905 61.443073,6.003254 61.444580,5.970226 61.455273,6.023081 61.510425,6.080753 61.525558,6.166806 61.548066,6.194711 61.584915,6.270524 61.607606,6.264280 61.639089,6.309455 61.645014,6.317726 61.613046,6.375250 61.602494,6.409324 61.643363,6.433811 61.645195,6.466198 61.647612,6.518481 61.651497,6.519983 61.651608,6.537279 61.652888,6.539127 61.653025,6.581397 61.635989,6.647610 61.667626,6.654097 61.670720,6.664086 61.675483,6.719124 61.701688,6.736261 61.666794,6.742590 61.665989,6.762052 61.663509,6.778602 61.661397,6.779716 61.640754,6.787855 61.637347,6.854302 61.609485))	265	Kommune	Jølster	1431		141112.142784	677921028.561	677921028.561371	141112.142784	172268000
POLYGON((10.680319 60.133527,10.701689 60.125314,10.766135 60.111457,10.764802 60.095676,10.775582 60.082706,10.808824 60.064309,10.817363 60.039948,10.818013 60.038849,10.827517 60.022755,10.841696 59.997343,10.911158 59.979827,10.926722 59.975895,10.933678 59.974136,10.951318 59.949335,10.951384 59.949242,10.945816 59.945444,10.936532 59.939110,10.935592 59.937353,10.931774 59.930210,10.924641 59.916858,10.907622 59.884956,10.933160 59.836415,10.936520 59.831671,10.891568 59.818152,10.846717 59.817192,10.844087 59.817135,10.833691 59.816910,10.801574 59.824935,10.799305 59.825502,10.778658 59.830654,10.777907 59.830841,10.761875 59.834838,10.743995 59.839292,10.730970 59.877187,10.658082 59.884410,10.646094 59.898525,10.635048 59.911518,10.630797 59.916515,10.629312 59.918261,10.625601 59.922622,10.635583 59.945149,10.595745 59.973773,10.582057 59.983595,10.489163 60.017258,10.597305 60.077280,10.572782 60.116784,10.600807 60.131618,10.680319 60.133527))	266	Kommune	Oslo	301		101079.576945	481296585.284	481296585.284302	101079.576945	29326348000
POLYGON((11.557942 59.259611,11.586103 59.204648,11.587788 59.191258,11.622056 59.143961,11.623701 59.141687,11.630328 59.132523,11.674676 59.099936,11.669215 59.055932,11.710510 59.033680,11.705377 59.015375,11.703649 59.011389,11.695334 58.998883,11.692877 58.994113,11.689277 58.991163,11.684937 58.990279,11.683915 58.989999,11.684332 58.987312,11.692016 58.985121,11.693535 58.977943,11.690505 58.977096,11.686012 58.972814,11.689083 58.956845,11.681267 58.950426,11.673382 58.941959,11.675862 58.935064,11.670998 58.934787,11.664886 58.934878,11.663759 58.934355,11.658172 58.931760,11.658639 58.927469,11.652005 58.906233,11.631307 58.908639,11.629805 58.907629,11.628026 58.906574,11.626306 58.905475,11.622638 58.904130,11.617648 58.902058,11.613818 58.900567,11.607070 58.897952,11.603930 58.896637,11.594286 58.892237,11.590631 58.890716,11.587870 58.892153,11.584848 58.894576,11.577822 58.897492,11.572635 58.887902,11.567906 58.889845,11.557667 58.898061,11.553399 58.898932,11.545337 58.894019,11.539868 58.886670,11.538970 58.880209,11.537192 58.877404,11.537002 58.877393,11.536412 58.877355,11.535102 58.878499,11.534384 58.878612,11.526282 58.876907,11.518212 58.879448,11.512819 58.883067,11.500116 58.889382,11.499876 58.889329,11.497958 58.888909,11.491698 58.889118,11.489273 58.890771,11.482917 58.891458,11.460684 58.889654,11.457448 58.888435,11.456234 58.890206,11.456260 58.916631,11.463660 58.933262,11.462164 58.941037,11.461404 58.944499,11.459683 58.952487,11.462326 58.973058,11.457117 58.980725,11.453876 58.985466,11.456447 58.986168,11.458124 58.987870,11.458912 58.988112,11.460069 58.988155,11.460701 58.988577,11.461615 58.989180,11.464598 58.991153,11.442607 59.013546,11.431179 59.027903,11.414198 59.039697,11.389332 59.077150,11.368409 59.098437,11.340298 59.114755,11.339913 59.114978,11.302504 59.106213,11.289042 59.099577,11.270637 59.097658,11.258290 59.096100,11.224860 59.087613,11.153507 59.079256,11.167337 59.092613,11.205636 59.118316,11.236689 59.139121,11.238202 59.144431,11.238529 59.145581,11.244181 59.165403,11.245812 59.171121,11.248024 59.173113,11.342903 59.258309,11.381858 59.248993,11.405254 59.236380,11.444378 59.242102,11.451679 59.243169,11.480284 59.257330,11.528354 59.248366,11.547553 59.255592,11.557942 59.259611))	267	Kommune	Halden	101		136551.210251	659810197.112	659810197.111816	136551.210251	1350849000
POLYGON((11.241670 60.787620,11.245239 60.787549,11.266114 60.787133,11.293541 60.786913,11.299851 60.786862,11.318634 60.786707,11.333909 60.760304,11.408212 60.756822,11.430972 60.742631,11.447693 60.737252,11.461371 60.722814,11.616869 60.675373,11.622185 60.662925,11.620696 60.655139,11.622628 60.645988,11.638867 60.591897,11.644753 60.583079,11.646491 60.580073,11.648507 60.570522,11.654349 60.565270,11.615435 60.584153,11.538346 60.567110,11.548401 60.517444,11.509405 60.513027,11.451319 60.506424,11.350884 60.518254,11.342254 60.458797,11.278546 60.483338,11.267338 60.487649,11.247192 60.495391,11.240514 60.497956,11.237522 60.499105,11.209561 60.504914,11.214671 60.563813,11.154994 60.607100,11.043791 60.675745,11.058651 60.706704,11.027774 60.774931,11.093446 60.786532,11.125743 60.792223,11.128359 60.791414,11.143842 60.786623,11.199146 60.769483,11.240992 60.787332,11.241670 60.787620))	268	Kommune	Stange	417		125668.605581	731109131.208	731109131.207275	125668.605581	867819000
POLYGON((11.266435 60.235985,11.278005 60.218911,11.320598 60.196455,11.308712 60.190447,11.297644 60.184849,11.319803 60.170959,11.323246 60.168799,11.325532 60.162891,11.327320 60.158269,11.325174 60.147848,11.320636 60.132776,11.323834 60.127399,11.323555 60.126694,11.315972 60.107596,11.300870 60.069497,11.287981 60.061159,11.251995 60.076838,11.251062 60.077245,11.233994 60.067389,11.224482 60.051605,11.209282 60.058549,11.186966 60.061687,11.148647 60.059689,11.134641 60.058956,11.110645 60.057697,11.095285 60.055334,11.116115 60.109881,11.081996 60.123126,11.076893 60.143493,11.070143 60.175659,11.068068 60.185032,11.067777 60.186345,11.067233 60.186069,11.053383 60.179030,11.043906 60.189647,11.049808 60.198386,11.057151 60.203330,11.060605 60.205418,11.079646 60.216921,11.107005 60.233431,11.129198 60.246807,11.130189 60.246982,11.152570 60.250928,11.167345 60.253531,11.167485 60.253556,11.184615 60.256571,11.179871 60.240248,11.199595 60.247209,11.201809 60.247990,11.210327 60.238077,11.212989 60.234978,11.232765 60.225975,11.266435 60.235985))	269	Kommune	Ullensaker	235		73539.9662378	246766418.296	246766418.296875	73539.966238	1415240000
POLYGON((14.382571 67.138022,14.343743 67.097270,14.343166 67.096663,14.392054 67.066699,14.411350 67.054847,14.376736 67.040444,14.345722 67.027518,14.308320 66.969265,14.342156 66.921550,14.328549 66.840889,14.387471 66.817310,14.354575 66.794788,14.273404 66.793180,14.218006 66.769447,14.169111 66.773468,14.172759 66.787303,14.112684 66.804912,14.129398 66.831666,14.026970 66.832577,14.026633 66.847970,13.955691 66.862016,13.929599 66.925756,13.763008 66.925711,13.709064 66.925659,13.633610 66.941695,13.620993 66.944371,13.622438 66.947974,13.628851 66.963944,13.575150 66.970158,13.571197 66.970614,13.565298 67.004656,13.377995 67.047094,13.296277 67.166660,13.597135 67.236243,13.731157 67.242473,13.901691 67.186404,14.050316 67.198120,14.177204 67.227170,14.214803 67.226764,14.296476 67.225853,14.327774 67.191092,14.306841 67.155299,14.369162 67.156001,14.372001 67.152197,14.381762 67.139108,14.382571 67.138022))	270	Kommune	Gildeskål	1838		184203.370274	1500241952.31	1500241952.31128	184203.370274	129759000
